style,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Italo_House,1.4743598,0.90015143,-0.96038735,-0.47195208,0.09787501,0.037624013,1.3458287,-1.5753101,0.6108046,2.1335907,-3.367637,-0.21058422,0.22282018,-0.15860303,0.5745802,0.5100634,1.7839566,-0.61663336,-1.1370245,1.4660897,-1.5434045,-0.36845872,0.41010895,-1.4406006,0.91846716,0.38594583,-0.69220644,0.5684303,0.8689819,-0.35326654,0.029429369,0.15473878
Modern_Electric_Blues,-0.6672977,0.014587841,0.18219455,1.8851253,-0.44837353,-0.16795217,0.1434721,-0.11321192,-1.8603313,0.30269077,0.24872231,-1.3072704,-0.34714618,-0.94655615,0.40026438,-0.5050794,0.8047298,-0.44816965,-0.1945813,-1.6466565,1.197466,1.9230056,-0.26329997,2.3412247,-1.0759474,-0.88058555,0.47962147,0.71105564,0.8480395,-0.16446796,-0.452714,-1.1108412
Illbient,-0.5580805,0.7346958,1.0830917,-0.2619926,-0.36850056,0.4143061,-2.5419438,0.66336787,2.4877868,0.4821266,-0.89774144,0.6732627,-1.7534305,-0.85961115,-0.52171695,1.326013,-1.3417622,-0.33466873,0.8336907,-2.1493807,-1.037448,-1.0398978,-0.67053044,-2.6044607,-1.3343943,0.7880585,1.3387345,0.20875892,-0.70076,0.5046121,2.5886235,0.41704008
String_Ensemble,0.6601662,-1.7562038,0.8472251,0.8397379,-1.2037178,1.3903456,0.7696285,-1.9151351,0.077977486,-1.2075866,-1.6963505,0.33684647,-0.7344771,-1.9012537,-1.3928741,1.0066025,0.5019514,-0.2954623,0.14123178,0.30341506,1.357947,-1.1473339,1.6804129,-1.2567991,2.2138638,-2.182905,0.18513082,-1.1998509,0.45619592,-2.825051,-1.566135,1.3753502
Horrorcore,0.7804363,-0.8307024,2.7234304,1.1954447,0.4569893,0.01379161,0.06139775,0.9871345,0.10196385,-0.52984744,-0.6078914,1.032258,-0.9450255,-1.4900011,-0.4931668,1.9191798,0.746679,0.39264587,1.0415788,0.050976582,1.7912862,0.6828157,1.1169509,-1.946342,-1.3683507,1.2336602,-0.20159008,-0.08790805,-2.4353514,0.9100647,-0.45373133,0.32417795
Gypsy_Jazz,-0.90667015,-1.2938617,-0.5594636,-1.770881,-1.7331398,-1.4422961,0.20288412,-0.103669755,-0.6913068,-0.058485407,0.43030003,0.15797985,-0.6093452,0.3937684,-0.30769548,0.39951476,0.6997419,0.49617258,-0.85453975,-1.1678714,1.2245965,1.0953968,-2.0202515,1.4495604,1.0646331,0.14912277,1.1246184,1.139612,-1.9949021,-1.0148476,-0.76926965,1.6552063
Pachanga,0.7266365,-1.4603937,0.48677856,-1.1687616,0.81881195,-0.24193819,1.5098938,-2.8383787,0.724874,0.6840865,-0.8658123,-0.615814,1.3823153,0.2688447,-0.44312963,1.1081661,-0.5990462,2.7839887,-0.30794778,0.81701463,1.2058764,0.6472593,0.061012983,1.3955069,-0.6634531,0.21399088,-1.1192387,1.8907303,0.97635216,-0.41838044,-1.6239841,-0.09568546
Horror_Rock,-0.52956575,-1.021554,1.1250252,2.2168953,0.6111655,0.36397368,0.29766658,0.46061328,0.20956078,-0.89660513,1.9956348,1.3081281,-1.1396723,0.8234487,2.1782062,-1.4806815,-0.8347258,0.4719255,0.77602303,0.37258166,1.8411943,-0.14385079,1.336537,-1.4211904,0.51227874,-0.22403707,-0.36587527,1.0679418,0.50576794,-0.36294815,-1.6671357,0.06855647
Concert_Film,0.6256573,-0.2205859,0.2604035,0.6135245,0.26991963,0.4724557,0.7903448,1.2007298,-1.3705081,-0.23334621,0.90077466,0.41297492,-0.87332225,1.8125411,0.5278959,-1.1713412,1.5289205,-0.36627895,0.26851532,0.7329055,1.3520867,-0.027296193,0.65246683,0.67570615,-0.10678063,0.008139601,1.1994556,-1.081973,0.34953257,0.46964788,-1.1585902,-0.09652394
Jangle_Pop,-1.1962922,1.4994613,-0.6492652,1.491163,-1.0742692,-1.5101014,-1.3538897,0.030736284,1.7646999,0.49165356,2.4110084,0.8672943,2.03159,0.819279,1.199275,-2.0963385,-0.39274937,-0.9425593,0.74494916,2.2986245,0.5322575,-0.44138888,0.9345814,0.5724532,-1.1925838,-1.2802597,0.08728763,0.04647203,1.0053912,0.24253897,-0.19275232,-1.649736
Hillbilly,-1.3205862,-0.48517913,1.0190198,0.5110813,-0.1171103,-1.0001906,1.6897093,0.30704123,-0.5001156,0.23825374,1.6627225,-0.56447715,0.10535588,-1.4438208,1.9646996,-1.4902254,-0.04694836,-0.80932695,0.05979561,-0.73036814,0.34043756,2.614041,1.4418256,0.044358507,0.15505591,0.20599025,-0.04615146,1.539458,-1.6629746,-1.2937288,0.4990074,0.6217516
Dansband,0.1296335,0.16751811,-0.24922873,-0.79639506,-0.2978846,-0.8841349,1.3524742,-0.2327129,0.7078041,0.5249948,0.7544953,0.46887845,-0.526738,0.66034865,1.3221312,-1.7749039,-0.23461805,1.1695002,-0.46496788,0.24103074,-0.6702419,2.1481364,0.8994178,0.64401925,1.5655098,-0.86659,-1.1694722,0.22949265,-0.2608112,-0.6583957,0.3357135,0.6894881
Industrial_Metal,0.25665253,-0.85613674,1.7342358,1.129273,1.1601328,0.31526133,-0.8290043,0.6369604,0.4376396,0.47717327,0.50150895,-0.18819231,-1.4802507,1.2695005,-1.1129118,-0.6238655,-0.20638119,0.44526976,0.5341992,0.005733758,0.52912617,-1.1798327,1.0002087,-1.6934048,-1.2399384,1.4282962,1.6387869,-0.6857904,-0.34220746,0.50761884,-1.7257855,1.9889724
Harmonica_Blues,-1.1590312,-0.6282838,0.6292398,2.3955965,-0.34395018,-0.7528581,0.59548694,-0.24846354,-1.8940082,-0.22553274,0.4492443,-1.8912997,-0.90580523,-1.1911359,-0.094381005,-0.12592688,0.8684167,-0.34472117,0.28830093,-1.9532735,1.4939977,2.5693233,0.9885391,1.7245909,-0.7768206,-0.6675924,0.06271615,1.2234551,0.5587609,-1.4222845,-0.18159823,-0.726432
Jumpstyle,1.3358265,-1.3295234,-1.1182971,-0.115800224,1.1391652,-0.6202441,3.3223338,-1.2763295,1.0153474,-0.08414438,-1.7242246,-1.6440195,0.40152636,0.42373472,-1.1412723,0.8795219,0.7393754,-1.806663,-0.0038628331,-0.15045534,-0.756628,0.6248387,3.034246,-1.1128526,-0.984588,0.6584688,-0.46187428,0.3086963,-0.33672604,0.24600181,-1.0499128,0.6931384
Technical_Death_Metal,0.95936996,-0.4512981,1.9020416,-0.0643341,-0.4811914,0.5798919,0.91466177,0.86067355,-0.54041976,1.5134692,-0.53386503,0.46266186,-2.2139,0.85534203,-1.9063292,0.5355226,-1.2082411,2.0225987,-0.24446216,0.35043758,2.1017592,-0.8112855,0.7771586,0.81253016,-0.5050926,1.3987217,0.39268395,-1.0470579,0.28860894,-0.13345666,-2.11149,2.0856876
Alternative_Metal,0.5780379,-0.7164663,0.0988871,1.8545526,0.47428763,-0.35265273,-0.16942997,1.2144145,-0.27987826,0.38712063,0.59080267,1.1844461,0.14012878,0.6951995,-1.3822368,-0.24019228,0.08658502,0.7520648,0.50809294,0.24933925,1.418142,-0.6188048,0.95887226,-0.38548324,-1.1636705,0.49327707,2.3945951,-0.931477,-0.9230583,1.1102961,-3.3141577,1.150901
Charanga,0.3558906,-1.6925508,1.2191025,-0.812677,0.24872588,0.2238222,1.6114532,-2.344041,0.8066606,0.27321562,-1.6180578,-0.9730989,0.9216835,-0.31111303,-0.8029772,1.7120322,-0.51264095,3.244189,-0.4770403,0.5047185,1.6066909,0.9207646,0.121349685,1.8482165,-0.97654593,-0.33783454,-1.0566615,1.4594208,0.79224074,-0.3657979,-1.9386083,0.5381352
Suite,0.3909655,-2.780151,0.2493817,0.7969515,0.08236756,1.359234,0.07571239,-2.2108397,0.60224825,-1.7837588,-1.4961594,-0.3191621,-0.9817236,-2.5199246,-2.312216,-0.22818822,1.1785122,0.577156,0.76987886,0.26575103,0.89095783,-0.19494009,1.769888,-0.91336554,1.1013125,-1.846064,-0.88234967,-1.7553322,-0.5628525,-2.097052,-2.2182925,0.66700715
Deathrock,-0.10459373,-0.2632712,2.0829597,2.066326,0.3246731,-0.4879163,-1.2948765,-1.0231704,0.9230564,0.26403755,1.3732209,-0.0010540094,-0.59065366,1.359643,-0.12775818,-2.3392048,-0.035818502,-0.29980335,1.4118034,1.6688032,1.4339846,-1.1765034,1.3056865,-1.3651325,-0.060926095,0.4485122,0.33815745,0.5104565,1.207057,0.052924223,-2.4755049,1.6812438
Depressive_Black_Metal,-1.5488176,-1.7056352,2.5494523,0.23998891,-1.5041753,-1.1226684,-0.22047943,0.5625486,0.7676491,1.7302141,-0.22660948,-0.9846072,-1.2530534,-0.03587435,-0.8532987,-0.35385293,-1.3323234,0.47799063,-0.10839858,0.16706598,0.21167886,-0.80888045,2.1726263,0.5491981,-0.82721084,0.9325178,0.90395856,-0.75820124,0.6968184,1.109729,-0.79055816,1.4386992
Promotional,0.21373774,0.3539503,-0.18674512,-0.7963293,0.6153007,0.9204439,0.96225905,-0.6757518,-0.6863158,-1.623374,1.0392115,1.1020659,-1.0546757,0.4240486,0.0365776,0.37738368,-0.34550303,0.3896195,0.8026512,-1.0029238,0.44014406,1.3815405,0.55152917,0.45237875,1.0801091,-0.5568657,-1.6570332,0.4429904,-1.1290921,-1.2316928,0.8698503,0.05136294
Vallenato,0.8200886,-0.5898606,1.6213636,-1.2138349,0.6007992,-0.20736444,0.39046577,-2.0851896,-0.09462677,1.1830333,-1.1115077,-0.7269491,1.4817854,0.12199006,-0.25044775,1.4873111,-0.028933398,3.0633025,0.16276123,1.5327756,0.9320934,0.38925856,1.8636805,1.3774471,-0.75688875,-0.21450835,-0.98686594,1.0330225,1.072326,-0.6971942,-0.7453933,0.5776785
Alt-Pop,0.17439876,0.98730665,-0.27191177,-0.32167804,-0.8189231,-1.222505,-1.0047051,0.4344236,1.1428018,0.48745587,0.1720361,0.54859966,1.3198363,0.8164266,0.7007154,-0.16069971,0.53467137,-1.1270994,-0.5177176,1.756298,0.23860002,-0.31268835,0.37091914,-0.42672944,-0.5784538,-0.6763145,0.854528,-0.30625722,0.008312889,1.6694254,1.3556398,-0.9519455
Solo,0.73738015,-3.0831547,0.5524041,1.0079514,-0.37554392,0.062608816,0.9865606,-2.0349386,-0.077182196,-1.006513,-1.4644296,-1.111757,-0.7652189,-2.9321668,-2.4836926,0.8897803,1.3015914,-0.4949968,0.9219361,0.0011953062,0.9854165,-0.31762826,1.9632869,-1.0024954,1.3945439,-1.7895519,-0.105446085,-0.3903721,0.10971293,-1.640636,-2.679591,0.62590164
Post-Modern,-0.5367158,0.38453805,1.2906616,-0.8902179,-1.8070557,1.0167326,-1.1528744,0.322709,-1.0083736,-0.4796198,-0.18738182,0.076065116,-2.3333573,-0.54752165,-2.2850013,-0.47019133,-1.5165029,-0.4929132,-0.92276394,-0.44004062,0.23245247,-0.72310597,0.57828945,-1.8172965,2.1782286,-1.9615121,-0.50125223,-0.6951637,-1.061147,-0.79402196,0.67424816,1.2631049
Texas_Blues,-1.3950266,-0.52843684,0.2554226,2.5601885,-0.13746165,-0.41800886,1.4190567,0.21317813,-1.983825,0.386973,0.42453882,-1.5883605,-0.795409,-1.1412424,0.614175,-0.5758272,0.7598517,-0.20169586,-0.15632232,-1.7436706,1.7978234,2.794031,0.8918755,1.9086175,-0.42951745,-0.67988867,0.014417487,1.4229473,0.33873612,-1.0333388,-0.6256091,-0.40315348
Sound_Art,0.35240167,1.5257574,1.6293215,0.067894876,-0.21258163,0.46832952,-1.6253653,-0.13058415,-0.7103547,-0.5600538,0.9434083,0.2041271,-2.8084216,-0.1038391,-2.0349905,0.88271224,-2.0965376,-0.6807833,0.29891178,-2.208761,-0.33260006,-0.24010377,0.49360314,-1.5591362,0.11971721,-0.6884651,-1.7531297,0.28683385,-0.7603852,-0.751612,2.4472215,-0.1310631
Therapy,1.2435502,2.3088808,1.1022251,-1.4344192,-0.43871826,-0.019794839,-0.6826418,-0.19317618,-0.48364022,-1.3444579,0.20008138,-0.41457728,-1.7321405,-0.46003437,-1.4280053,-0.11621197,-1.1906749,-0.6937059,0.45155975,-2.9300547,-2.324584,-0.36971584,0.59447616,1.4263877,0.82728577,-0.61047333,-1.4547306,0.013593156,-1.0042349,0.023809105,1.0625795,-0.2844575
Cloud_Rap,0.99093944,-0.13953616,1.6378759,0.43825346,-0.46680173,-0.90937024,-0.61322397,1.4083427,1.0582154,0.43917117,-0.62267846,1.0958712,-0.79826486,-1.6856723,-0.39746612,1.4207321,0.9118562,0.33381256,0.78414774,1.6800863,1.4745629,-0.095593415,0.9122398,-1.5037326,-2.447501,0.0882275,-0.3176267,-0.6160545,-2.3709886,1.903156,1.5173122,-0.790979
Andean_Music,-0.02647997,0.033236552,0.33762467,-1.1004486,-1.1573037,-1.7313087,-0.042058576,-0.5838024,0.07289292,0.5707847,1.2331213,-0.55922735,1.9026082,-0.33667114,-1.347917,0.6308827,-1.5473648,1.2771722,-1.0172812,-1.6275184,-0.43976614,0.31781647,1.039496,2.3973076,0.3449646,0.10713465,-0.3050539,0.64488804,-0.8624133,-0.21722761,-0.35115522,1.0413941
Karaoke,0.22586708,-0.4416561,-0.49412498,-1.6801591,0.6013216,0.016526725,1.2243208,1.1483293,0.4627843,-1.5704769,0.2039208,0.8527343,-0.79778636,1.941951,0.44089144,-0.32935145,1.3702073,-0.4585103,-0.13543417,1.7687719,0.31028914,-0.35748914,0.9818763,1.8794615,0.70986664,0.1306523,-0.54323584,-0.6733879,-0.3023677,0.8503597,0.5189059,-0.8798
Special_Effects,-0.35897171,0.49531823,1.257421,-0.39185622,0.70438606,1.2119986,-0.47584137,-0.5288445,-0.6609817,-1.826215,0.60284454,0.7746587,-1.7865559,-0.35989276,-0.99445885,1.0539227,-1.1342018,-0.23999804,0.54634124,-2.3891418,-0.31778008,0.70036334,0.46964905,-0.62946755,0.5435763,-0.23482184,-2.1228628,0.39362928,-1.8446431,-1.1670808,1.587166,-0.45113495
Ballet,0.4046817,-1.6187077,0.69072366,-0.28451636,-0.77473813,0.70457274,0.47388896,-0.585403,0.27851552,-1.1221591,-0.18566589,0.47021133,-0.9464536,-1.5903523,-1.2478746,0.41790614,0.46807513,-0.1861706,0.36991477,0.2605454,0.84714824,-0.3128922,1.2991128,0.042020574,2.3205357,-1.1137524,-1.7684046,-1.5937768,-0.4180429,-1.9205123,-1.1788718,1.5136986
Zouk,2.0584614,-1.1146241,0.35190699,-1.7899688,0.6500197,-0.67828757,-1.5558832,-2.1551042,0.2567053,0.0022330193,-0.41177502,-0.7396367,1.0982531,0.5629568,0.83427894,0.86074203,0.9580662,1.0529046,-1.1073393,0.029483272,0.27089876,0.18675232,-1.0524238,1.4488767,0.80017823,1.2588183,-0.25906244,1.7176335,0.44300222,-1.4267477,-0.29655212,-0.63275945
Halftime,0.43501678,0.17338042,-1.2098716,-1.2673395,0.15684545,0.7157178,0.3368825,0.030198662,2.6998188,0.013509612,-1.0941263,-0.8554755,-1.3003825,-1.3479941,0.26056308,1.102163,-0.43209106,1.8287208,0.92271686,-1.8781601,0.5290096,-1.355976,1.1534984,-1.2362679,-1.9076685,1.693433,1.3420168,0.1505025,-1.184008,0.45657673,1.6819564,0.42668065
Boogie_Woogie,-1.5237547,-1.353197,0.42547786,0.41191348,-0.73376715,-0.4987351,1.605503,0.03504846,-0.79890895,-0.38534236,0.06268693,-0.4160345,-1.5588309,-0.23766802,1.3519655,-0.22965355,0.44663483,-0.37798697,0.39567646,-1.1287892,1.4132185,3.0395277,-0.16133228,1.2782385,0.0423219,-0.38924253,-0.39138982,0.96601963,0.59495646,-1.3097528,-0.6791665,0.20314634
Beguine,-0.39859855,-2.5335789,0.31703824,-2.6966763,-0.18682463,0.02195278,1.0214233,-2.4123104,0.9968692,0.057614613,0.035092887,-0.1963332,0.24391232,1.1045417,0.86911166,0.6700668,-0.81185645,2.4263785,-0.89272076,0.077899255,0.35430068,1.0803503,-0.6949819,2.052696,1.6122441,0.26801422,-0.6930073,1.326728,0.6966154,-1.5772619,-0.8373185,0.46149647
Latin_Pop,0.6383306,-0.4894732,-0.4611332,-1.4407321,0.75329894,-1.1569837,1.0737383,-0.39294422,0.290593,0.79484946,-0.50674725,-0.6726077,0.8575628,0.744628,0.6427004,0.76012105,1.2616224,0.956471,-1.1428075,2.3392634,0.44270903,0.82644016,0.51536614,2.1388004,0.63372564,-0.43235415,0.13210505,0.20753866,0.14193653,0.5582201,0.4675193,-0.14643951
Cajun,-1.2861243,-1.0149319,1.2300639,0.98358935,0.34258404,-1.4794351,0.51962817,0.25676996,-0.7226064,0.5570113,1.0485656,-1.0323857,0.70631886,-1.4636322,0.7092521,-0.80836844,0.00041581198,-0.266499,-0.5041005,-1.2225798,0.6653911,2.4622083,0.8972541,1.1743898,0.32520723,0.19914825,-0.0968095,1.6904265,-1.158587,-2.092469,0.059541672,-0.055561095
Bhangra,0.71022457,-0.13799334,-0.1850228,-0.2936717,0.35838035,-0.6229117,-0.7597942,-0.2340104,0.983381,-0.8757041,-0.9777308,0.16207236,2.1610796,-0.15179576,-0.12756822,1.0779402,0.59775424,-0.020708874,-1.1066976,-1.2833186,-0.25807926,0.44006622,0.41297695,0.61649597,0.90853465,0.8809094,1.2510203,0.67856365,-1.2596349,0.15724534,0.8391782,-0.22931395
Louisiana_Blues,-1.6136941,-1.2606843,0.7714776,1.3518388,-0.56592643,-0.6907147,0.8345758,0.10038132,-1.6145552,-0.029804789,0.032464,-1.7975938,-1.043591,-1.5290911,0.61989254,0.060348075,0.99080354,-0.33131403,-0.0018189844,-1.580763,1.5910544,3.2558997,0.13222814,1.8332098,-0.69674647,-0.08124295,-0.106306314,0.96621287,0.344013,-1.660946,-0.21199246,-0.9260452
Western_Swing,-1.8150606,-0.38955432,0.79629153,0.012417759,-0.39632353,-1.3340542,1.717981,0.29051352,-0.26251543,0.58684117,0.6760704,-0.20455582,-0.42571998,-1.045804,1.2018579,-0.9878143,-0.110598944,-0.59575814,0.055473544,-0.27614453,0.65037954,2.245829,0.7328979,0.45615608,0.36655247,0.15714528,-0.15481234,1.487289,-1.8446932,-1.5997373,0.018532984,0.89945847
Keyboard,0.5437767,-2.8939643,0.72134787,0.45648763,-0.88574874,0.022680953,0.6363194,-1.4533536,0.18690126,-0.44877538,-1.3575002,-0.58176494,-0.8984318,-2.1075413,-1.7527416,1.6139169,1.016352,-0.59000087,0.77373797,0.08854646,1.1332679,-0.8942133,2.0621946,-0.7621908,2.121797,-1.7468346,-0.53350943,-0.52105945,0.063415505,-1.5690031,-2.4104235,1.0252787
Groove_Metal,0.64439327,-0.8571848,0.62023336,1.703784,0.72523487,0.30485654,0.8803703,1.4835945,-0.3279092,-0.009113263,-0.32750052,0.17013606,-1.0192112,0.5272995,-1.5145612,0.27816945,-0.053153057,1.4587425,-0.22994655,-0.023328261,1.8290408,-0.3593612,0.964088,0.3586322,-0.90674704,1.6447855,1.5341132,-0.93202645,-0.24469958,0.1451102,-3.160489,1.2807359
P.Funk,0.37402958,0.19335882,0.9602799,0.23393795,1.2541323,0.9930822,-1.0669377,-0.18942107,-1.4568806,-0.5716203,-0.9318155,-0.08100682,0.24616395,-0.34482116,1.0814468,1.1139077,2.1529932,-0.10816794,-0.87792,0.49225032,0.69708425,0.5372185,-1.0860674,0.15883985,-0.6959558,0.29071575,-0.7169641,-0.08610234,0.31863198,0.38482535,0.51056695,-2.050702
Copla,0.5237501,-1.5064033,0.18807665,-1.5285866,-0.07423107,-0.13821511,0.9449527,-0.6200999,0.21684541,-0.21701413,0.17783283,0.9919509,0.5452314,0.9484562,-1.9453592,-0.093349546,-0.61620843,2.3527029,-1.0567365,0.048873056,-0.9945733,0.49505454,0.1954011,2.4629526,1.5850736,-0.1689535,-0.65352523,0.32831696,0.059500106,-0.13788866,-0.6593308,0.5984595
Reggaeton,2.0697725,-0.45960057,0.16590634,-1.4111419,1.0691824,-1.2888887,0.11116085,-0.35861588,0.89104027,1.2285632,-2.3873105,0.4035969,1.3766676,-0.28638095,0.920015,1.959106,1.631978,2.1596463,-0.61309457,2.010741,0.41978088,-0.754399,1.2928908,0.68493325,-0.027469028,1.1919211,0.7719262,1.4128356,-1.1910523,0.4387285,1.278684,-0.19201581
Juke,0.9724792,-0.27444363,-0.30806231,-0.18542434,0.4373939,0.8290794,0.35286987,-0.687329,1.9767731,-0.16500388,-2.8847091,0.13878302,-1.1582588,-1.342351,-0.19137697,2.234877,-0.538992,0.9802352,0.69521356,-1.4189779,0.32944122,0.3339793,1.6325536,-2.2455873,-2.016575,1.5543171,1.010261,0.5197521,-0.24778078,0.2956667,2.8731813,-0.9738594
Népzene,0.68503636,0.22206458,0.3505464,-1.0980662,-0.6586532,-1.4986328,-0.74315184,-0.4483936,-0.6093863,-0.9063331,1.3566647,-0.27978435,1.1966602,-0.016536014,-1.7092952,-0.5696465,-0.42809063,-0.24772759,-0.9214774,-1.336627,0.13715363,0.8581802,1.3556356,1.1524551,1.7676177,0.11966698,-0.51651734,0.059280436,-1.581267,0.6294198,0.21975426,0.87437505
Tejano,-0.27846256,-0.7900004,0.84479696,-0.13267548,-0.36378247,-0.947709,2.0989633,-0.18515493,-0.19722278,1.1937156,0.05707384,-0.87165695,1.420218,-0.63719684,0.57141095,0.12115221,0.0631601,2.30647,-0.34238905,0.91152567,0.27836758,0.9470533,1.7409145,2.2688017,-0.5334111,-0.6029224,-0.023916751,1.3147994,0.37530428,-1.2704076,0.46192524,-0.2727061
Screw,0.53933984,0.027126186,2.3659859,0.4430426,0.23988523,-0.41319257,-1.1995679,1.3609587,0.7059826,-0.010504534,-1.1901152,0.62324613,-1.3375344,-1.3817874,0.1878197,1.4719409,0.5754965,0.1120489,0.5773062,0.4200035,0.50615,0.63298094,0.6302595,-1.7171254,-1.0167867,0.070567,-0.6241998,-0.606417,-1.3770158,0.90496993,0.72548354,-0.5592175
Bassline,0.9077557,-0.0023735722,-0.6771737,-0.8727096,0.6586549,0.14306791,0.39071336,-0.007889007,1.356546,0.8337146,-2.4559836,-1.3036033,0.2598121,-1.3146148,0.00017448598,1.0257534,0.41586283,0.5653436,0.084279336,-0.9417253,0.3209214,0.09344757,1.6615635,-1.525216,-1.8811401,0.66845906,1.3129829,-0.09962624,-0.1279049,-0.01820274,1.6784139,-0.3468931
Electroclash,0.54626644,0.18902113,-0.08364655,0.058803596,0.58178097,0.20793223,-0.9644185,0.053077027,1.1283623,0.078635894,-0.57260776,-0.08462035,0.40019348,0.78217554,1.0216229,-0.1713375,0.7183686,-0.64722925,-0.98551226,1.05159,-0.4384115,-0.35073066,0.43734702,-2.7192554,-1.3022152,0.05586079,-0.21682079,-0.37348038,0.76930815,0.5701635,0.8539413,0.6324844
Bakersfield_Sound,-1.1454737,-0.22090006,1.1678365,0.5092075,-0.2657508,-1.197096,1.5631384,0.08261331,-0.5049461,0.5959536,0.65194213,-0.19174273,-0.04873655,-1.0070316,1.2109629,-1.4427556,0.2222555,-0.4761366,-0.12718765,0.36913306,0.2616615,2.1949537,1.2817233,0.3634992,0.3906391,-0.03477428,-0.4229249,1.2136022,-1.6551375,-1.2602199,-0.0051567317,0.322213
Bleep,0.6449187,0.303833,-0.7815874,-0.75787675,0.01314437,1.2556453,1.1957589,-1.0937892,0.5297137,0.46379885,-1.5128001,-0.532384,0.8012406,-1.0257603,-0.9395485,0.7864992,0.14822881,-0.41743362,0.11410451,-0.34714666,-0.03150436,-0.26955965,0.020134948,-2.4529462,-1.4015167,1.2169548,0.3813622,1.3477336,0.19983305,-0.72835803,-0.11867367,0.7501048
Ethno-pop,1.0039824,0.07167622,-1.2929357,-1.2115365,0.79053354,-1.7624279,0.0919404,0.0077058948,-0.018666493,0.387763,-0.1936066,0.5933294,0.6326128,0.6218453,0.38698813,-0.3331971,0.3407965,-0.1519298,-1.3184596,0.74771976,-0.4886465,1.2818149,0.31921735,1.7208288,1.1952134,-0.06662228,-0.2391187,0.39632675,0.29362148,0.6591543,0.6279492,-0.16781949
Forró,-0.8949846,-0.75148004,-0.26563513,-1.4804727,0.151515,0.5513381,0.25549388,-1.6426331,-0.79669994,0.48551014,0.6086638,-0.5108646,1.4575226,0.95364934,0.73847437,-0.042347774,-0.6478508,1.997246,-1.6846508,-0.31272024,-0.23312883,-0.7555242,0.2339049,1.5519389,0.33922952,0.28564376,1.7648805,1.2411588,-0.14081702,-1.6469108,0.45554864,0.034932576
Crunk,1.5589044,-0.4265771,1.3516191,0.306429,1.1839765,-0.011249689,-0.22419582,0.9302405,-0.098718725,-0.23696558,-1.4081675,0.89760363,-0.44551983,-1.1962968,0.24548027,1.4004431,1.6471593,0.7206492,0.38640666,0.39933065,1.4463027,1.0200181,0.99830914,-1.5884802,-1.0973297,0.57458323,-0.2787949,-0.1957158,-2.1022704,0.6479383,0.49585092,-0.3473012
Sunshine_Pop,-1.504836,0.24086851,-0.8383951,-0.088059336,-0.044539563,-0.2553542,-0.09595154,0.91022563,0.15812533,-0.08149865,2.2449222,-0.3285491,0.7561922,0.18749353,1.1577777,-0.5824607,-0.35669085,0.12099084,-0.26364237,0.61129475,-0.14179984,0.39605838,0.08522243,2.010605,0.11690754,-1.7770528,-0.8125896,0.23408481,0.290513,0.8645378,-1.0231545,-1.6698276
Rebetiko,-1.0083077,-0.73374987,0.19437172,-1.2312738,0.744919,-0.9828449,1.4307379,0.64730823,0.14217204,0.4173183,-0.16044824,0.52405864,1.2009915,-0.012180998,-1.2656165,-0.36547935,-0.99088824,-0.09446964,-0.46713302,-0.1771926,0.22832797,1.0607587,1.7676815,1.1638808,1.4651867,-0.18892272,0.18798088,1.5640222,-0.6689748,1.2463512,-0.04446973,-0.019130839
Balearic,-0.1546292,1.161368,-0.43232247,-0.95729154,-0.682874,0.42270792,-1.0905578,-0.74682987,1.2227052,1.1385133,-1.2646078,-1.1014324,0.8170825,-0.78633094,0.8184053,0.5910662,0.89047617,0.02976777,-1.312472,0.18244536,-1.6540842,-1.2562497,-1.3681684,-0.3632656,0.14154398,-0.5113277,-0.15913004,-0.16591614,1.1121933,-0.0896217,0.7841264,-0.6325749
Pasodoble,-0.59021795,-2.1233587,0.28973272,-1.8630853,-0.2830711,-0.69879615,0.9943235,-1.1714317,0.5967704,0.49011043,0.3661489,0.545932,0.2494766,1.1273787,-1.2103347,1.0362751,-1.6971318,2.971997,-1.2218819,0.6090296,-0.60945284,0.97028226,0.6956788,1.8686982,1.3877132,0.6357422,-0.53421074,0.6694119,0.0015391402,-0.93702036,-0.6392486,0.85273015
Swingbeat,0.9507825,0.58244103,-0.10433747,-0.94110334,0.44980448,-0.39079937,0.35816535,-0.18814401,-0.4356519,0.7966268,-2.0445018,-0.20982105,-0.07112502,-0.3425697,1.954114,0.7033896,2.3744512,-1.0344467,-0.420682,0.7267289,0.25716093,0.5244101,-0.37435633,1.2612157,-0.017373007,-0.012322253,-0.1675185,0.10526174,-0.462409,0.21316235,0.6898153,-1.760977
Mass,1.0289916,-1.4435287,0.85223955,-0.79802597,-0.9401421,-0.6591468,0.44117716,-0.4293423,-1.5652689,-0.6889549,-1.2793821,-1.2150352,-0.8847105,-2.8960342,-1.1315298,-0.39121088,0.4061361,0.452638,0.40772796,0.29086688,0.25451455,-0.33614442,3.4715664,-0.521871,1.2082301,-1.3267114,-1.5598704,-0.4587443,-0.5407563,0.061230816,-2.1422403,-0.49349564
