style,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Free_Jazz,0.49052966,-0.08693017,0.2947533,0.09732058,0.24496351,-0.79479903,-0.09801441,-0.6213038,0.105669744,-0.18165976,-0.09098946,-0.49242604,-0.075827844,-0.40154088,0.27081656,0.4757092,-0.042858884,-0.02943251,0.2758807,-0.26318923,0.25508213,0.4473245,0.15945642,0.0621781,0.35533848,-0.1577507,0.06474654,0.8061899,-0.2753656,-0.091731906,0.26508278,0.404963
Parody,-0.24091005,0.0019368156,-0.076700024,0.12645143,-0.08160014,-0.17229708,-0.06154478,0.4261313,-0.26866907,0.0457704,0.005943514,-0.44791865,0.2011409,-0.17639579,0.10503118,0.40741816,-0.0043231295,0.3359821,0.23111926,-0.072319485,0.0015401671,0.48868456,0.71782964,0.17903441,0.21234803,-0.13641693,-0.044022534,-0.12794638,0.1745167,-0.36050788,-0.36640424,0.3724099
Pop_Punk,0.019802375,0.06595156,0.09436369,0.20763355,-0.032976896,-0.43621907,-0.29475805,0.15679477,-0.4276282,-0.086719856,0.4676939,0.16001317,0.38453302,-0.26229182,0.34334055,-0.16611175,-0.31994906,-0.3135005,0.012769438,-0.3752991,0.4552787,0.45475876,0.66600484,0.10970021,-0.13212179,-0.02882265,0.000113322014,0.009080008,0.4654514,-0.40104985,-0.26280603,-0.14548285
Hard_House,-0.2422735,0.019382382,-0.1619461,-0.2972971,0.84651035,-0.36682123,0.04110673,0.20366916,-0.18555859,-0.121820435,0.36902177,-0.2943219,0.22999597,-0.46472237,0.33131003,0.5201937,-0.6676804,0.26919755,-0.0007510487,-0.2609322,0.4717633,0.49394605,-0.09391841,-0.46221036,0.25567028,0.58868194,0.09927496,-0.109250456,-0.07921232,0.26264262,-0.14003883,0.07987476
Psychedelic,-0.08334654,0.040259942,0.09739685,-0.067968495,0.30626017,-0.16788419,-0.015125965,-0.35746232,-0.21007015,-0.182045,0.41521472,-0.21338472,-0.060439613,-0.5092574,0.24132249,-0.14535235,0.20343204,0.26255852,-0.16634656,-0.08195758,0.22281419,0.54339916,0.32104054,-0.10649948,0.17250118,-0.2317118,0.079393715,0.29720256,0.048994545,-0.23308766,-0.0805278,-0.08236738
Guaracha,0.20574741,0.57947713,-0.38389796,0.07379972,0.05374754,-0.11104388,0.38828588,-0.32104266,-0.64833313,0.028812585,0.715881,-0.7200672,0.17025274,-0.4881111,-0.06663208,0.37757578,0.35050806,0.1921813,0.105426796,0.5213056,0.3619321,0.8712076,0.080764264,-0.15597701,-0.44517756,-1.1998262,0.043146193,0.2640825,0.15934613,0.5137273,0.09342757,-0.24076118
Neo-Classical,0.10048073,-0.3058077,0.63773346,-0.17406069,-0.26623422,-0.098452374,-0.15082684,-0.11881917,0.12890877,-0.05838595,0.070214495,-0.6163115,0.42496222,-0.3910202,0.2732014,0.45475057,-0.08827038,-0.15685217,-0.442623,0.18341191,-0.10535546,0.44202805,0.14227057,0.079927325,0.3070242,-0.055207033,-0.20121792,0.06962091,0.67891765,0.2229883,0.2608202,-0.053005714
Broken_Beat,-0.2142665,-0.37651256,-0.03389435,-0.07983057,0.059198033,-0.38151494,0.19633882,0.07008926,0.082958244,-0.3403917,0.5638197,0.0038485439,0.04488438,-0.6772034,0.284122,0.23931417,0.17691848,0.13388349,-0.15424055,-0.046349946,0.35570875,0.2370789,0.11047841,-0.0043887882,0.5279151,0.06935132,-0.22661202,0.3802228,-0.15627438,0.22700551,-0.2752459,-0.010327597
Acid_House,-0.20183875,-0.30895454,0.007465892,-0.044923294,0.07270756,-0.32668358,0.19420066,0.06904991,-0.016685262,0.08029851,0.6267492,-0.09077425,-0.079448536,-0.7827457,0.13710077,0.27480438,-0.4213354,0.05004122,-0.14536206,0.013116715,0.39497027,0.1448828,0.4034278,-0.32064703,0.146948,0.4196978,-0.13165395,0.061614767,-0.27544978,0.46075377,-0.11959355,-0.060975812
Hindustani,-0.033572726,-0.54384845,-0.088058665,0.49720544,0.5635637,0.19677714,0.058386773,0.08628254,-0.41708696,0.01916115,-0.14396143,-0.6844282,0.20709378,-0.13742603,0.57105595,-0.70214224,0.019270608,-0.1547267,-0.29264298,0.19288926,0.09253941,0.62806743,0.11159864,-0.29809695,0.4111467,0.08445511,0.7956768,0.6365169,0.66092104,0.47444323,-0.6803806,-0.16312803
Hi_NRG,-0.32631928,-0.052938007,-0.15511572,0.04241971,0.20783408,-0.4008477,0.46847168,-0.13068792,-0.2033241,0.39089605,0.4863061,-0.42821088,0.10808369,-0.57130563,0.27463454,0.30405208,-0.07572359,0.28010237,0.19436939,-0.4849162,-0.33495924,0.47215578,0.56927764,-0.27545458,0.04951124,0.36527833,0.33230338,-0.3922064,-0.11909011,0.43415686,0.118187204,-0.08617135
Doo_Wop,-0.06458086,-0.4823411,-0.0046221563,-0.035834786,-0.2157814,-0.37842104,0.46603265,0.076111324,-0.14587523,0.14208043,0.24590284,-0.46015885,0.17265621,-0.09105913,-0.065141104,-0.23969904,0.00998465,0.47847053,0.22440691,0.009466392,0.15925603,0.66855764,0.37427837,-0.05181763,-0.06087463,-0.2920751,-0.014034231,0.062300038,0.028083645,-0.5523204,-0.20320395,-0.35233647
Guaguancó,0.31766394,0.5363761,-0.5419442,0.08371349,0.06581358,-0.2310737,0.55376375,-0.33179227,-0.50234896,0.0014523852,0.8227533,-0.6242242,-0.02411704,-0.41323644,0.12089661,0.3660103,0.45515472,0.21197267,0.09056024,0.69696957,0.48551673,0.8361148,0.18388179,-0.066467814,-0.05052155,-1.1291431,-0.04070123,-0.12890281,0.15014139,0.38752946,0.04966369,-0.3779759
Italodance,-0.042294506,0.16151516,-0.27863836,0.061464764,0.20878401,-0.40974945,0.26442888,-0.079390645,-0.31919962,0.10149076,0.44968277,-0.4459645,0.14076953,-0.6068352,-0.01516534,0.36991102,-0.32934478,0.2193611,0.3562808,-0.26887584,0.22790639,0.5243308,0.12638927,-0.47041374,0.34775996,0.698505,-0.049497902,-0.47332245,-0.24578147,0.46506447,-0.097134985,0.26519603
Bossa_Nova,0.4780504,0.08192051,-0.2608085,0.42211354,-0.039754853,-0.26108843,0.65782505,-0.20571043,0.05279803,-0.10973177,0.006611817,-0.067209266,0.034968987,-0.3104363,0.30873552,0.43930924,0.52385956,0.015546756,-0.16312577,0.13201772,0.6378358,0.6927657,0.21526311,-0.30888355,0.07932096,-0.24888767,0.15568222,0.38166857,-0.044636827,-0.16846405,-0.005266094,-0.15131065
Oi,0.17646968,0.0371174,0.004164057,0.2579622,-0.50366765,-0.5673161,-0.29027674,0.013714569,-0.3713209,-0.26526394,0.31248894,0.06388702,0.57411027,-0.3100797,-0.015707772,0.23625071,-0.6497728,0.13995968,0.03816828,-0.44232458,0.5064922,0.23243465,0.6436943,0.24399514,-0.13253176,-0.06975554,0.19337256,0.10141011,0.32691082,-0.3441887,-0.3175275,-0.40885723
Roots_Reggae,0.09519989,-0.44316566,-0.035161212,0.39713943,0.055457547,0.13163109,0.3044082,-0.2570679,-0.14207815,0.056714132,-0.010449436,0.0042728065,0.29311016,-1.5621061,-0.30543557,0.11277971,-0.22116332,-0.08892003,0.5988388,-0.3153705,0.46845612,0.4366211,-0.13768041,0.49288905,0.28517795,-0.05353608,-0.11610751,0.07443089,0.33490202,0.2737896,-0.56649214,-0.2261458
Reggae-Pop,-0.096229285,-0.022356998,-0.13153067,0.19669202,-0.081924364,-0.23586437,0.26741818,-0.12333649,-0.13318856,0.25380746,0.07645515,-0.30973405,0.34940374,-0.89411294,0.0071599227,0.0798832,-0.16195412,0.020940766,0.47376186,-0.33341882,0.27415377,0.60892504,0.019613149,-0.03380329,0.17911193,0.19171031,-0.02726582,-0.38835692,0.0018190208,0.15855335,-0.27207175,-0.18638112
Ethereal,0.06729427,-0.061737992,0.26541153,-0.22813527,0.04409456,-0.3027791,0.01609835,0.08028499,-0.091193825,-0.25964117,0.3510196,-0.18689352,-0.01219041,-0.4608752,0.09835102,-0.06051333,-0.029666318,-0.1070823,0.02990158,-0.27978948,0.47679284,0.211801,0.4114672,-0.015127291,0.11394371,0.27085435,0.043943625,0.2838405,0.707431,0.030646868,0.21843605,0.15817736
Dancehall,-0.18119982,-0.19811016,-0.34163433,0.17534997,-0.07832855,0.108038336,0.14571819,-0.091838054,-0.1984355,0.17255016,-0.016823038,-0.059476953,0.41323447,-1.542897,-0.21193841,0.14561221,-0.3169115,-0.19070351,0.7136898,-0.11049304,0.429188,0.45171583,-0.093158506,0.27276868,0.2838699,-0.07805195,-0.07223685,-0.14824885,0.23904878,0.28239802,-0.38932058,-0.4332117
Power_Electronics,0.17554915,-0.37835932,0.48390067,-0.11186038,-0.053303722,0.0066515775,-0.054646224,0.26030672,-0.17140897,-0.3469025,0.79546666,-0.5611387,0.1414349,-0.45467642,-0.094863035,0.118049055,-0.518563,-0.17080052,0.223815,-0.37044713,-0.03156139,0.12816446,0.44294557,-0.035749815,0.20054615,-0.04806221,-0.020527488,0.6368132,0.1453198,0.31711033,0.16117981,0.14090762
Bop,0.438603,0.037452944,-0.18674868,0.06274297,-0.12756482,-0.56550133,0.6145485,-0.27808613,0.11286859,0.18329401,-0.2557961,-0.5184108,-0.2816634,-0.27641803,0.82023954,0.58984333,-0.065904334,-0.3192311,0.28259245,0.40402797,0.46862745,0.53063595,0.12868674,-0.14269362,0.25537634,-0.36308438,0.3592818,0.5776426,-0.18917732,-0.5762903,-0.1269086,0.1703405
Dub_Techno,-0.033284165,-0.14369641,0.08945876,-0.19513059,0.034892224,-0.24745642,0.16487594,0.15496445,0.30451638,-0.05527319,0.3952552,-0.080025025,-0.07919885,-0.86272395,-0.0123462165,0.15884376,-0.6223192,-0.028850647,-0.27699086,0.038900986,0.49702948,0.1587247,0.50520587,-0.19691162,0.22846985,0.18944477,-0.39610124,0.41492173,0.055036563,0.42053762,-0.1826014,-0.10266099
Jazzy_Hip-Hop,-0.56625307,-0.14331472,-0.69148487,-0.12119683,-0.7234695,-0.07599549,0.08925327,-0.44482276,-0.27334002,-0.452152,0.5796811,-0.47220993,0.20302,-0.57795906,0.47228712,-0.040205184,-0.052274242,0.05246149,0.07171108,-0.22425088,0.33715352,0.3307616,-0.3748024,-0.09092131,0.61067164,0.053724196,-0.43102935,0.4250696,-0.06464891,-0.28002498,0.0017669349,0.16223225
Trap,-0.69192964,-0.03334637,-0.8745103,-0.009141646,-0.19885106,-0.1721511,-0.010551006,0.2741358,-0.19706617,-0.40320382,0.29763982,-0.31860393,0.02590107,-0.7539964,0.34353685,0.037548173,-0.2626662,-0.28832716,0.16411802,-0.43257326,0.14777298,0.29763165,0.09129396,-0.3097792,0.20216528,-0.047489576,-0.49235648,0.09755323,0.21632092,0.055837594,0.37710196,-0.07107561
Concerto,0.12132885,-0.52929187,0.6540889,0.3118126,-0.22778039,-0.11200519,-0.002695582,-0.00056358497,-0.1918013,0.53340626,-0.201919,-0.53925455,0.66243756,0.1037676,0.41370967,0.44520697,-0.19153903,0.09162689,-0.5902599,0.5392563,0.2489255,1.4978571,0.036135748,0.17853984,0.37598595,-0.034920864,-0.3002874,0.041145112,0.5458389,0.14703366,0.87511516,0.036725245
Tango,0.04533765,0.312922,-0.022137865,0.30267975,-0.23908526,-0.20398639,0.5441983,-0.05980464,-0.49109966,-0.019677904,0.24564579,-0.36880925,0.26370433,-0.2253418,-0.24942726,0.4921817,0.41377518,0.08325053,-0.123029284,0.5684121,0.21472546,0.49433526,0.109660625,-0.4270948,0.07530528,-0.5130429,-0.03384532,0.17640573,0.37126398,-0.029329455,-0.30131847,0.042430494
Sludge_Metal,-0.022440808,-0.10280754,0.47619703,-0.25340074,-0.40103173,-0.62804,-0.31928477,0.52620554,-0.8770615,-0.5112459,0.21633832,-0.06209448,-0.06599863,-0.7216365,-0.15220363,0.1398452,-0.3975664,0.19275516,-0.09019525,-0.44049793,0.5048942,0.05215902,0.27910194,-0.0014838512,0.23862906,-0.20600142,0.34867522,0.07093799,0.26921642,-0.20350051,0.2748966,0.27151528
Hardcore_Hip-Hop,-0.7192183,0.11461512,-0.88477886,-0.13962306,-0.7785005,0.12614122,0.068506315,-0.108422555,-0.3799715,-0.28213736,0.45950338,-0.49481192,0.16706865,-0.5442714,0.7163259,-0.12685764,-0.26268783,0.04654008,0.33328614,-0.60675424,0.45589218,0.2937669,-0.29910645,-0.31871238,0.6570722,-0.16147934,-0.21051656,0.4373563,0.20922554,-0.15879309,0.2616512,0.11511518
AOR,-0.06662485,-0.18896092,0.004216066,0.45653513,-0.00068905205,-0.12922978,0.23087594,0.13665491,0.049468674,-0.37270918,0.10698018,-0.30767524,0.23614553,-0.29213974,0.16863638,0.1033908,0.054597635,0.2297434,0.14841075,-0.18831424,0.6788147,0.0021242867,0.7686137,-0.113502815,0.06309418,0.057522263,0.12802365,-0.11837616,0.037805602,-0.46966803,0.5030954,-0.58447236
UK_Garage,-0.76943326,-0.4073536,-0.22524987,-0.31340417,0.15939102,-0.71825075,0.16156477,0.40163243,0.038558032,-0.32767832,0.3176356,-0.19634317,0.33136076,-0.8321196,0.2782077,0.42023867,-0.30948567,-0.42453882,-0.030378366,0.058467265,0.17261283,0.20356579,0.013208601,-0.06948256,0.18721049,-0.043571535,0.017085934,-0.0584957,-0.2461772,0.36363932,0.040727668,0.13100274
Cool_Jazz,0.43507573,-0.087297805,-0.24018809,0.0024639827,-0.06800224,-0.41200963,0.52309537,-0.22874813,0.079434425,-0.06450611,-0.20909491,-0.3628696,-0.19844246,-0.48820513,0.7379836,0.3858891,0.08013274,-0.33606896,0.12611166,0.36474335,0.38084733,0.58529556,0.13991268,-0.1324963,0.36991495,-0.21912038,0.3503319,0.50119305,-0.27560318,-0.50471246,-0.10494051,0.06000772
Avant-garde_Jazz,0.40362033,0.0013050601,0.23459433,0.004406162,0.17144902,-0.7215697,-0.23758931,-0.63627315,-0.051841415,-0.24279091,-0.0928265,-0.5121017,-0.16693515,-0.36171913,0.43862087,0.32480842,0.099605165,-0.16005324,0.32656136,-0.029130708,0.19660121,0.53135234,0.20771827,0.14899302,0.47760922,-0.18059817,-0.045064937,0.7391639,-0.27231872,-0.045971125,0.21490616,0.35532084
MPB,0.32059005,0.004532469,-0.20743065,0.74173033,-0.1613249,-0.2759501,0.23230973,-0.07561622,0.023700213,-0.1285475,0.16238105,-0.17594796,-0.10297103,-0.40764356,-0.06317997,0.38400316,0.8226758,0.49536473,-0.40775806,-0.22245672,0.7531571,0.59796906,-0.21279901,-0.72098,-0.24065195,-0.2650509,0.017376814,0.45270705,0.34437108,-0.025537532,-0.1608161,-0.22854343
City_Pop,0.07551466,-0.06822888,-0.024424955,0.34223032,0.17824297,-0.046976805,0.51967746,0.13028623,0.0044655018,-0.008885293,0.35895163,-0.12216128,0.37601823,-0.5863048,0.27096775,0.08006591,0.05399124,0.20561528,-0.01566896,0.043367397,-0.036182046,0.24080786,0.5459387,-0.774391,0.07681424,0.057545803,0.14549726,-0.02426954,-0.040379506,-0.7944114,0.41914892,-0.61509466
Progressive_Metal,0.12536596,0.0930492,0.2820517,-0.16630718,-0.07672321,-0.40392238,-0.26885322,0.5022768,-0.65329427,-0.13460466,0.2995449,-0.45701772,0.030067706,-0.46790135,0.363822,0.30465108,-0.23302145,0.2048172,-0.1916763,-0.6106063,0.70515394,-0.24722874,0.4996049,0.32340232,0.6033608,-0.15179539,0.85878474,0.13613907,0.21550213,-0.11374981,0.3013912,0.11151183
Post-Hardcore,0.124261275,0.051503867,0.3470726,-0.07817204,-0.0048188902,-0.5281029,-0.493289,0.16978987,-0.7196754,-0.21235317,0.4739503,0.2703881,0.11866899,-0.5066079,0.6742305,0.13909079,-0.41226026,-0.082758516,0.07666935,-0.5158205,0.41097832,0.073621385,0.63236403,-0.16039537,0.14806682,-0.17314695,-0.011364164,-0.16552918,0.5249543,-0.2276754,-0.18941481,0.15853034
Afro-Cuban,0.039077777,0.6732245,-0.25124055,0.32223487,0.020699112,-0.3296705,0.37830165,-0.49955386,-0.4566993,-0.2063393,0.62485516,-0.27889073,-0.15617885,-0.3301797,0.14860962,0.31548616,0.25336486,0.05410239,0.045701224,0.52677065,0.4649424,0.5687382,0.2216286,-0.19292693,0.011265359,-0.84798723,-0.011308413,0.08966051,0.22876996,0.17547707,-0.05135786,-0.37325042
Bollywood,0.024324346,-0.4785706,-0.12425729,0.48553962,0.34144136,0.30529645,0.19283035,0.09181507,-0.33573583,-0.08238682,-0.047428347,-0.8963221,0.19206743,-0.07997601,0.59051204,-0.6841264,-0.06019457,-0.27073777,-0.3827641,0.06184191,0.023238322,0.6271548,0.22195502,-0.2364817,0.44853613,-0.046169575,0.70019436,0.46791235,0.5816491,0.3574185,-0.7172901,-0.06844044
Neofolk,-0.014372009,-0.12438559,0.23646344,-0.2336,-0.04444863,-0.27836993,-0.086394,0.095693134,0.068864346,-0.25391397,0.23788503,-0.4019161,0.23580272,-0.65002877,0.13457963,0.12737171,-0.1318517,-0.044697393,-0.06441149,0.052541297,0.11791073,-0.12983891,0.4111617,-0.040064044,0.08204423,0.089060046,-0.04704739,0.23470992,0.6739609,-0.12169903,0.17742494,0.057160065
Grunge,-0.039818287,-0.16897522,0.33560476,0.18179226,-0.073745884,-0.31171075,-0.19905719,0.14166456,-0.25003755,-0.2375753,0.5672459,-0.04773406,0.18898311,-0.33058524,0.18172243,-0.06373666,-0.30878827,-0.029777365,0.09732378,-0.41722238,0.7163985,0.09971175,0.5633293,-0.058209702,-0.07341198,-0.18329884,0.051107842,-0.10292708,0.42696702,-0.2546199,0.09115147,0.18547772
Acid_Jazz,-0.13163127,-0.13491243,-0.10339148,0.045645252,-0.16367473,-0.42768514,0.29614758,-0.2074637,-0.0013532928,-0.25658196,0.48766172,-0.010519606,0.056731753,-0.6253444,0.389658,0.17429133,0.39008594,0.165469,-0.12423626,-0.08671374,0.29970247,0.4179406,0.13582312,-0.073363,0.44784233,0.23047984,-0.1072301,0.2449345,-0.2078428,0.13172178,-0.30596736,-0.12800924
Polka,-0.43284646,0.2605412,-0.2972255,0.5291356,0.08444482,0.050747026,-0.10518534,-0.044671874,-0.33011898,0.3722911,0.0076294523,-0.6231172,0.722272,-0.36680827,-0.16628236,0.6791495,0.1618378,0.25258103,-0.2043181,0.6588753,0.058449365,0.29689702,0.2390208,-0.08385611,-0.4260048,-0.19987106,0.15451291,0.48618865,0.38428846,-0.37119082,-0.2730135,0.4910248
Psy-Trance,-0.11503686,0.027145075,-0.18477532,0.12413754,0.6718487,-0.19031496,0.10209538,0.41730767,-0.19233562,-0.3552338,0.8129704,-0.21529397,-0.35483247,-0.7031821,-0.050702997,0.37394258,-0.39246622,-0.095467314,-0.4779799,-0.03504231,0.5061174,0.83409137,-0.040327832,0.35547957,0.4671797,0.9033536,-0.38979515,-0.3872058,-0.026748065,-0.11664444,-0.2008694,0.18334712
Son,0.18414117,0.6785789,-0.5297563,0.14819497,0.17294908,-0.20791392,0.4750387,-0.35707864,-0.56246287,-0.042347856,0.724792,-0.61406004,0.29469615,-0.30101702,0.122943416,0.42160967,0.3774951,0.26376718,0.09238523,0.5114255,0.40406108,0.74939996,0.18424402,-0.17396148,-0.105815835,-1.1878544,-0.1313192,0.056198455,0.29038584,0.3706086,0.083193645,-0.27967715
Mod,-0.4860021,-0.015226598,0.20989981,-0.006914032,0.008882514,-0.5964607,0.07515667,0.15679161,-0.072361134,-0.049474794,0.21698384,-0.099950954,0.31292444,-0.22301817,-0.0913745,-0.47889438,-0.05863887,0.115046464,0.27132252,-0.12459748,0.38007277,0.8475395,0.46621072,-0.051132295,-0.022834133,-0.33344194,0.18045065,0.26141632,0.07493797,-0.42313117,-0.19264781,-0.22957823
Musical,0.024086127,-0.1277456,0.069446675,0.35690314,-0.2114092,0.11930889,0.25415626,0.11130085,-0.13563888,-0.13474104,-0.37129954,-0.7496099,0.2060793,-0.09585317,0.45843777,0.0082366625,-0.105311364,-0.13973667,-0.33447814,0.3701486,0.042416465,0.7578906,0.48603353,-0.062847786,0.13567033,-0.10616721,0.0711004,-0.069609836,0.26240602,-0.03569155,-0.3964678,0.15161577
Arena_Rock,-0.17513369,-0.100599095,-0.050689377,0.33279863,-0.10194872,-0.029639518,0.2881914,0.047270756,-0.12050219,-0.36958295,0.18205613,-0.5500867,0.1936338,-0.21112867,-0.04808537,0.047477446,-0.15154356,0.26152867,0.17104769,-0.40975055,0.90059793,-0.053450223,0.6999701,0.019489164,0.019639116,0.03383138,0.21933684,-0.10040967,0.2216071,-0.28376135,0.25189584,-0.47716162
Piano,0.03499976,-0.7528992,0.36083975,0.26235232,-0.2537002,0.064931445,-0.11042523,-0.038939543,-0.12072006,0.6885395,-0.2643658,-0.6735627,0.42290312,0.11296747,0.459434,0.5879868,-0.14745797,0.27985948,-0.6443652,0.52340996,0.43306223,1.290352,0.08471167,-0.03013624,0.59000784,-0.17189945,-0.23582529,-0.030886928,0.723841,0.040904284,0.9545369,-0.05567648
Math_Rock,-0.025157912,0.07901276,0.44175637,-0.03347951,0.1005362,-0.348627,-0.3695591,0.26897386,-0.6135663,-0.11139313,0.44583264,-0.048594408,0.085459724,-0.336743,0.46877664,-0.01390356,-0.18363732,-0.006373256,0.08854127,-0.5574322,0.5617596,0.045662344,0.54685915,-0.0383755,0.21187846,-0.024523746,0.09966411,0.18202907,0.48027703,-0.12438704,-0.12097216,0.15340842
Bass_Music,-0.7748184,-0.40194887,-0.36308834,-0.065567635,-0.068684824,-0.27356502,-0.051949836,0.32028762,-0.037629053,-0.30962238,0.44980848,-0.22031291,0.028178167,-0.82502145,0.26023102,0.24998167,-0.23056336,-0.39192298,0.11521299,0.0011667557,0.15252623,0.10606062,-0.0102400705,-0.33527645,0.37184238,-0.1724807,-0.3699237,0.1605113,-0.008705801,0.11032415,0.16402812,-0.12846653
Boom_Bap,-0.7773882,-0.057148956,-0.80961597,-0.048640482,-0.9472403,-0.0394939,0.117093995,-0.32329497,-0.39927578,-0.4416706,0.59363055,-0.47512773,0.13946801,-0.5045929,0.49425462,-0.09139766,-0.16000684,0.0787696,-0.03045517,-0.41098514,0.39173394,0.25923553,-0.33102715,-0.18801922,0.6829611,-0.026508544,-0.60589784,0.48422226,0.1167354,-0.21557264,0.068290755,0.057917062
Tribal_House,-0.22668076,-0.20684043,-0.21198271,-0.04553333,0.16884643,-0.6366986,0.18217254,0.07258436,0.2868944,-0.16435108,0.49959755,-0.29708096,0.22962631,-0.6600358,0.13143039,0.20896257,-0.364621,0.19053037,-0.21299282,0.0537805,0.5158558,0.27960572,-0.08674082,-0.44506386,0.08856472,0.511821,-0.11382001,-0.0700119,-0.24487853,0.3728522,-0.05560769,-0.15828882
Renaissance,-0.019967575,-0.28568208,0.7351557,0.054822404,-0.5991723,-0.107920095,0.39687303,-0.035345294,-0.22559315,0.18360996,-0.17212643,-0.51276714,0.62025493,-0.057698656,0.7692891,0.20708703,-0.3253954,0.2284333,-0.19943908,0.78588134,0.18275638,0.7112996,-0.13156651,0.32133597,0.05556594,0.23134452,-0.19853868,0.4783576,0.7664482,0.37274516,0.7374577,0.24891128
Nu-Disco,-0.42784864,0.016123645,-0.3767756,-0.029626966,0.13371536,-0.6307699,0.223619,-0.06528796,0.16580722,-0.002427567,0.42817032,-0.2348661,-0.17653252,-0.6820509,0.12384355,0.14955048,-0.14032736,0.24280609,-0.28866136,-0.1542215,0.050858025,0.34221992,0.42367247,-0.24254638,0.11589873,0.42340165,0.03254587,0.045197308,-0.07838862,0.25350922,0.21857443,-0.36867467
Post_Bop,0.66793376,-0.13829109,-0.0789571,0.21962114,0.1415947,-0.78361464,0.17420663,-0.7713667,0.12310574,0.120796174,-0.21062553,-0.43730465,-0.29452398,-0.4978674,0.73852366,0.44558248,0.12356967,-0.09629989,0.30524376,0.21247427,0.41339856,0.512606,0.0609965,-0.033579167,0.4371549,-0.24207495,0.5041019,0.6555803,-0.35195777,-0.44896194,0.09192828,0.21723929
Hip-House,-0.30920127,-0.2295031,-0.31409842,0.12582348,-0.16653548,-0.5495714,0.16292681,-0.062379308,-0.13580824,-0.038036834,0.5005434,-0.27706197,-0.029080348,-0.74168515,0.30681935,0.25322935,-0.03408183,-0.008296234,0.23217262,-0.23210955,0.24802306,0.35567927,0.046395842,-0.28645882,0.13794099,0.24062422,-0.16893975,-0.33875254,-0.25444922,0.48990503,-0.21626379,0.23900029
Chiptune,-0.079311945,-0.38954404,-0.15794729,0.034912106,0.11891396,-0.3538425,0.023764823,0.31338125,-0.3826236,-0.23538421,0.31947,-0.34195805,0.086849384,-0.24127358,0.15084425,0.24665196,-0.1564263,-0.10683195,-0.29063475,-0.40434125,-0.19492158,0.27379218,0.46950495,0.08881347,0.4584292,0.26748103,-0.04514246,0.31172347,0.3625207,0.47793382,-0.0054888246,-0.31418157
Metalcore,0.09838866,0.0565845,0.130221,0.017409468,-0.22442457,-0.5635809,-0.44571984,0.58762395,-0.759225,0.08010591,0.44359863,0.012638809,0.2016258,-0.32386002,0.7570335,0.25691885,-0.44863573,0.060960226,-0.08552,-0.7197878,0.5219877,0.0013742703,0.4154366,0.105570465,0.4491227,-0.12678911,0.26729584,0.13179378,0.09525575,-0.13971323,-0.08015695,0.028455425
Crust,0.21425551,0.11460688,0.049230363,0.22015549,-0.34201175,-0.74647564,-0.39610547,0.57072514,-0.7108858,-0.3378226,0.3814021,0.00787778,0.50544834,-0.46814033,0.1519453,0.28158697,-0.6441865,0.1476823,-0.22374621,-0.6055119,0.1794355,0.19124623,0.41878608,0.23353599,-0.2746511,0.06702971,0.32828146,0.3348487,0.07242118,-0.09149721,-0.20463853,-0.2472327
Rhythmic_Noise,0.0012134748,-0.54988503,0.14163375,-0.03436338,-0.013593456,-0.18787584,-0.13049823,0.07530677,-0.05314673,-0.3004533,0.6975251,-0.2627339,0.057577845,-0.41655532,0.00054560206,0.38077903,-0.37894896,-0.09548646,0.05260914,-0.3272871,-0.045544986,0.22375974,0.43658355,-0.1410899,0.2993219,0.18623744,-0.19919826,0.56654376,0.1377511,0.14375453,0.04980376,0.021722468
Big_Beat,-0.31219205,-0.5589988,-0.20206206,0.0056001255,-0.006381956,-0.125228,0.2890816,0.037978396,-0.1888018,-0.17498864,0.4343986,0.016762912,0.2721864,-0.5838117,0.35807544,0.36949953,-0.15533486,-0.028713696,-0.09555906,-0.25627947,0.4380908,0.235383,0.20532548,0.14260373,0.28247136,0.36856806,-0.0961813,0.068678014,0.02850803,0.33655748,-0.13131942,-0.07822316
Afrobeat,-0.29174194,0.25775486,0.19697255,0.4302709,0.13486746,-0.475724,-0.263698,-0.46479312,-0.16407867,-0.1348307,0.13752745,-0.14257073,-0.4592545,-0.7671985,0.45692232,0.124507084,0.19137724,0.37395784,0.22781129,0.16462952,0.119944304,0.44189864,0.0806889,-0.18018286,0.27086824,-0.2579832,-0.078292996,0.0804158,0.027145062,-0.12140411,-0.06618772,-0.46469733
Country_Blues,0.22765842,-0.68456095,-0.16378938,-0.3434678,0.098463394,-0.4838165,0.2681846,-0.006111406,-0.55904984,0.27057257,-0.12691036,-0.94866794,-0.40373164,-0.12672131,0.35270154,-0.09507634,0.07343043,0.18801785,0.1726817,0.048257057,0.48433232,0.06679392,0.5351701,-0.05848673,-0.5799465,-0.07995961,-0.3414346,0.057488125,0.24313754,-0.45290563,-0.1521149,-0.03309694
Symphonic_Rock,-0.39438525,0.06664381,0.34825295,-0.27717486,0.053357854,-0.085180566,0.061342657,0.057861485,-0.104391634,-0.09688724,-0.068486325,-0.62991333,0.22582877,-0.11976681,0.034544535,0.16016799,0.08079503,0.0024077443,0.10208354,-0.17436017,0.84585744,0.113452174,0.92031276,0.21336627,0.40026066,0.014795607,0.38483253,0.059684973,0.24742132,0.0031887332,0.069710165,-0.29573262
